signal_id,symbol,signal_dir,adx_14,rsi_14,macd,atr_14,h1_adx,h1_trend_strength,plus_di,minus_di,er,bbw,bbw_pct,hurst,mm,ema20_dist_atr,body_ratio,pullback_depth,atr_pct,spread_num,spread_atr,donchian_q,dev_z_ema20,dev_z_ema60,dev_z_ema200,macd_slope3,body_wick_ratio,extreme_reversal,di_ratio,di_net,spread_atr_log,close_mom_atr,trend_aligned,session_asia,session_eu,session_us,event_proximity_min,macro_risk_score,sentiment_risk_score,ds_fake_prob,ds_sl_coeff,ds_continuity
388639337,XAUUSD,SELL,68.85750732830957,48.95997732626464,0.6166861668592389,28.29595431469812,48.00091324572454,0.4800091324572454,1.2298133172064394,6.668162802889953,0.0874391431353439,0.009514284036397716,7.5,0.7736043800998581,0.2581100739517822,0.05796065096268587,0.15133055466493325,1.051033644924726,0.8333333333333334,20.0,0.7068148251006736,0.3186769657357878,-0.2522873507031131,-1.1829926753498232,-0.9671503262405101,0.16956811335686361,8.46260387811716,0.0,0.18443057992568263,-0.6885749860993696,0.5346289581978253,0.15302540963429326,1.0,0,1,0,21584.738654866665,12.0,15.0,0.62,1.15,55
388639341,XAUUSD,BUY,62.880212324774924,55.83561399570757,2.2815537438524345,26.974217066104814,51.33514773983457,0.5133514773983456,1.2763353524002277,5.600510838463597,0.36946953903173796,0.008065106669397666,10.833333333333334,0.7629800274441055,0.5169283954848667,0.27066265093024766,0.18642350557241247,0.8385785561288663,5.0,20.0,0.7414487675763366,0.4791047732224238,0.4519936039089708,-0.4011523700658393,-0.3886500323719338,1.1692804520812146,7.315985130109909,0.0,0.22789619756439405,-0.6288020318101898,0.5547173918303672,0.9290353057731309,1.0,0,1,0,21569.821995816666,12.0,15.0,0.62,1.15,55
388639343,XAUUSD,BUY,64.1584275744697,50.6751788731259,2.236188779091475,26.54320156138308,52.25109629945136,0.5225109629945136,1.2044136207457976,5.516349667462407,0.1532443626323053,0.007475405573650484,11.666666666666666,0.7545576857161197,0.25780563189748934,0.0855879616434441,0.22874880611269566,1.0326561374524905,5.833333333333333,20.0,0.7534886081375131,0.551990493166954,0.8102585983328581,-0.07819151365228086,-0.13839996437769092,1.2860015650797516,4.364130434783451,0.0,0.21833521713003126,-0.6415841802817038,0.5616072939345704,0.3989722180087844,1.0,0,1,0,21564.989676133333,12.0,15.0,0.62,1.15,55
388639368,XAUUSD,BUY,4.947142378161223,84.69344047266397,4.282980367352027,114.19897721293184,58.71525348423209,0.5871525348423209,2.6386298538552264,2.3898631456917667,0.893436838390952,0.013595938772399164,0.8333333333333334,0.7056277497678711,0.33897730573411883,0.34514298863844095,0.3166054019498095,0.007092883139313056,2.5,20.0,0.17513291701998895,0.9981689308919055,2.003164137517164,2.4081333732578165,2.486283513838026,1.1879918962263472,27.588737201366897,0.0,1.1040919872419996,0.04947141394339351,0.16138126206651507,0.3622624388558462,1.0,0,1,0,21449.704765833332,12.0,15.0,0.72,1.25,78
388639379,XAUUSD,BUY,3.3156473821356314,61.11293151145597,1.7298718918804017,96.90222337102509,39.322960024732666,0.39322960024732667,2.208290912958542,2.066552189540139,0.27555704848281337,0.01822738223397069,1.6666666666666667,0.754072303882779,-0.007119373477276635,0.12702621971381944,0.1330532212885178,0.17564096475715765,10.833333333333334,20.0,0.20639361311063825,0.9563917525773195,1.0724100543955655,1.9369072927548223,3.260274649655452,0.2794531723347983,10.912313432836616,1.0,1.0685865353651716,0.033156466065173154,0.18763542408532408,-0.12208182215494177,1.0,0,1,0,21419.722410566665,12.0,15.0,0.72,1.15,78
388639381,XAUUSD,BUY,3.315647382135617,57.31565413671051,0.45754058739066394,93.68992170166611,36.751009121690025,0.36751009121690026,2.120862278291657,1.9847351448115096,0.12246798603027595,0.01753983757537893,3.3333333333333335,0.75936060687498,-0.16854965084954165,0.06730069778104202,0.1034084344309639,0.23865960814013618,12.5,20.0,0.21347013250459718,0.9122680412371111,0.5993335629354901,1.4216052608596301,2.6382864414040523,-0.16012361452762794,6.515789473684076,1.0,1.0685865140492392,0.03315646574543875,0.19348413319484575,-0.06436124495013333,1.0,0,1,0,21414.989305083334,12.0,15.0,0.72,1.15,78
388639383,XAUUSD,BUY,3.3156473821356225,52.63293046258017,-0.9270779671929681,89.9763558658328,34.36276899743614,0.34362768997436144,2.050653391465054,1.9190326017519501,0.015063221550301495,0.016692540234291203,5.0,0.762202988690602,-0.30247089491735485,0.007990170543954275,0.17002398081535194,0.3274193505228082,14.166666666666666,20.0,0.22228061814175679,0.8847422680412388,0.31891462327083364,1.1037199073216053,2.2505199755980136,-0.37715980820850453,8.670391061452595,1.0,1.068586495615785,0.03315646546894106,0.20071847280041513,-0.25673411395373313,0.0,0,1,0,21409.856165816665,12.0,15.0,0.72,1.15,78
388639385,XAUUSD,BUY,6.865859250094639,57.2570624542248,-1.2971453857161457,86.49590187541617,32.398704015483176,0.32398704015483176,2.126966294816841,1.8536619614706458,0.04559982953334587,0.01594730604944739,5.833333333333333,0.7661003857191664,-0.0793684298365543,0.0837971976333164,0.2113939393939235,0.23966453381639743,15.833333333333332,20.0,0.23122482760867533,0.848144329896907,-0.03819560569301544,0.7341296874893913,1.756247612784373,-0.7817845503711863,4.88152327221424,0.0,1.1474396041928594,0.06865857525277076,0.20800946871338172,-0.22590665657367537,1.0,0,1,0,21404.672171583334,12.0,15.0,0.72,1.15,78
388639387,XAUUSD,BUY,7.218247151478532,56.38117565188097,-1.6484087964249827,83.20619459860069,30.60009995376856,0.3060009995376856,2.0677206054996304,1.789310563044551,0.22341696535245387,0.014953388827443624,7.5,0.7683710252617871,-0.16106617432920883,0.06478694000901293,0.031404549950555125,0.26464375767006604,16.666666666666664,20.0,0.24036671904637671,0.8931443298969047,0.4029227709624405,1.0844203629281217,2.336432834050956,-0.80732074491572,3.7305045871563185,1.0,1.1555956202403124,0.07218245280027416,0.21540707706057977,-0.09830998808997157,1.0,0,1,0,21399.989412066665,12.0,15.0,0.72,1.15,78
388639389,XAUUSD,BUY,12.582231716302628,57.840262301313594,-1.7104446985486064,80.45575212727206,29.313109365378136,0.29313109365378137,2.212940524176574,1.7183024267590414,0.04454409566517981,0.01346289743061969,10.0,0.7703996672560022,-0.0284407699496572,0.09109580995612485,0.05794183445188471,0.24000769975345113,18.333333333333332,20.0,0.2485838423132534,0.8864948453608225,0.3194662128941568,0.9749261492176138,2.2258380299512264,-0.756034980398768,30.84251968502811,0.0,1.287863650688567,0.12582228515730018,0.2220099829188585,-0.13485673445494448,1.0,0,1,0,21394.98977025,12.0,15.0,0.72,1.15,68
388639391,XAUUSD,BUY,72.5498231058152,56.34234635218171,-1.8846291241854551,87.05819840389552,32.40144606112364,0.32401446061123645,1.8990328704138364,11.937183032560092,0.2536908196165131,0.012434370275810892,10.833333333333334,0.7699463509651295,0.012063114876530051,0.0553841092532222,0.011568049048527944,0.24477878466006553,15.833333333333332,20.0,0.22973137931493282,0.9004639175257712,0.4822233308267655,1.0418103640010066,2.386248941830644,-0.5150692968134684,16.25868725869228,0.0,0.15908549832473035,-0.7254981786234267,0.20679575473271497,-0.049277380863052674,1.0,0,0,1,21389.872369766665,12.0,15.0,0.72,1.15,68
388639393,XAUUSD,BUY,72.5498231058152,56.578492779922996,-1.9631553687455074,92.92904137504583,35.26918727860161,0.35269187278601616,1.6519846859975291,10.384256044731568,0.36435826408125016,0.011235319142410863,11.666666666666666,0.767152371728874,0.09181274032286307,0.05074080138834002,0.0024224519940907207,0.22511800068581905,13.333333333333334,20.0,0.21521797388701555,0.8901546391752557,0.3433715609481003,0.9077636188838655,2.2252227516087166,-0.5407749231018761,85.44500000000016,1.0,0.15908549633174385,-0.7254981707820087,0.19492346307797442,0.015495694119860813,1.0,0,0,1,21384.989545350003,12.0,15.0,0.72,1.15,68
388639395,XAUUSD,BUY,72.5498231058152,50.00578951061742,-2.559618345409085,98.18910984825689,37.932089837688295,0.37932089837688293,1.451808945260479,9.125965841815944,0.3157057654075557,0.010180564045113485,18.333333333333332,0.7607892020241003,-0.09112244982252495,0.037638454590892045,0.052890676592425814,0.3026812244853838,10.833333333333334,20.0,0.20368857636970472,0.8921649484536078,0.3715182738329035,0.8813901608767168,2.2263426028522066,-0.5224502819106032,411.804878048927,0.0,0.15908549421943646,-0.7254981624711214,0.18539065592876333,-0.0026479514928083843,0.0,0,0,1,21379.854406383336,12.0,15.0,0.72,1.15,68
388639470,XAUUSD,BUY,37.540857576192664,64.88499555733904,1.4847017660571478,207.89765817820847,23.149348167963055,0.23149348167963055,0.6580976785769038,0.29885095497708064,0.4318637274549036,0.011615742492218776,30.833333333333336,0.7792634377904282,0.02233784716727369,0.038690004430363384,0.011977653631286217,0.05805741202555243,4.166666666666666,20.0,0.0962011798269326,0.9591268805983145,0.7931817543293579,1.2516397133169859,1.421738446858702,0.19654782492813694,794.8928571435823,0.0,2.2020859078113584,0.3754081834648165,0.09185072991732442,0.023713590827340286,1.0,0,0,1,20949.989234016666,12.0,15.0,0.7199999999999999733546474089962430298328399658203125,1.1999999999999999555910790149937383830547332763671875,78
388639504,XAUUSD,BUY,65.72339361304192,48.000691756823066,-0.33745241310037666,195.64321635775826,42.6299275068043,0.426299275068043,0.6017463212712523,0.1244593255625411,0.11235721703010781,0.007081953524929241,35.0,0.7486222303183387,-0.052834105977112626,0.013039236458542743,0.01061888169902145,0.11602753431782684,62.5,20.0,0.10222690248266764,0.9107043100855152,-0.11000605439503822,0.21896422736073298,0.6803528671961615,-0.33591856683346366,501.2162162163636,1.0,4.834844506082187,0.657233031107119,0.09733259015558009,-0.025045591108251712,0.0,1,0,0,20779.704932833334,12.0,15.0,0.62,1.15,58
388639506,XAUUSD,BUY,65.72339361304192,49.543111389585036,-0.5043382319424814,194.2972723322041,44.27946080010699,0.4427946080010699,0.5626351371108221,0.11636995063744668,0.15232358003441732,0.0068326051280744055,36.666666666666664,0.7445253477059532,-0.018665559915892384,0.005546171292001212,0.007748868778279918,0.10983170141222366,64.16666666666667,20.0,0.10293505286993712,0.9024536977353796,-0.3186528498708456,0.0721532999110938,0.5809777784626704,-0.677562913131772,93.17187499999665,1.0,4.834841805698658,0.6572329681951562,0.09797485628020064,-0.0463722413179078,0.0,1,0,0,20774.98924256667,12.0,15.0,0.62,1.15,58
388639508,XAUUSD,BUY,72.98486964695603,54.74140365194655,-0.2872492228771064,193.5524671656181,46.32984714631049,0.46329847146310493,0.6945846960138703,0.10847362629078533,0.22985074626865598,0.006663041084587198,36.666666666666664,0.7444360635394076,-0.0175513114314496,0.01782105363648244,0.026703649317451773,0.08498987504986932,65.0,20.0,0.1033311550758301,0.9082978814833907,-0.13950233742188597,0.17568814564742288,0.6418221314339791,-0.5762814650909914,128.05109489052137,1.0,6.403199713746086,0.7298477876342149,0.0983339264673995,0.006509862769778424,1.0,1,0,0,20769.856141199998,12.0,15.0,0.62,1.15,58
388639510,XAUUSD,BUY,75.44008236172641,54.66698318184911,-0.15611513189869464,192.98586236807398,48.40914966169734,0.4840914966169734,0.7216300482445294,0.10102123934054588,0.047970479704809624,0.0062867678339676245,40.0,0.7448347638198526,0.0241670205561661,0.015889856062539377,0.0003232410300635719,0.08555030818014729,66.66666666666666,20.0,0.10363453443991055,0.9293111598126431,0.4578280140813349,0.5584906690478285,0.8723208654558179,-0.3161758535256718,36.44806517311718,0.0,7.143279073550479,0.7543999065824062,0.09860885540483845,-0.017928774458104712,1.0,1,0,0,20764.6716468,12.0,15.0,0.62,1.15,58
388639512,XAUUSD,BUY,76.97934302539456,53.5305833991809,-0.13706667381949877,192.52472934178306,50.44987775910429,0.5044987775910429,0.7228893844616641,0.09403011823751535,0.012681159420291745,0.005723144495427516,41.66666666666667,0.7480842433531387,0.017671504534159867,0.010322442378779198,0.004664129094515026,0.09027411730129456,67.5,20.0,0.10388275868963635,0.9290533281766997,0.4313068375874221,0.5598619962909491,0.8609485094976791,-0.028556461100202244,3092.6666666460314,0.0,7.687767603015219,0.7697924879426341,0.09883374537652248,0.019685782771685898,1.0,1,0,0,20759.521784616667,12.0,15.0,0.82,1.15,78
388639514,XAUUSD,BUY,78.08342367607682,58.790195282323516,0.18309951210167563,192.16582010308426,52.42370246745947,0.5242370246745947,0.7107935216396748,0.08747675749934944,0.0027598896044202367,0.005077064910561239,49.166666666666664,0.7507015002842479,0.0535657835636605,0.0327096430637963,0.026453333333333526,0.06463168108323095,68.33333333333333,20.0,0.10407678113241638,0.925314769455545,0.30699337540948834,0.49916740962121353,0.8109775463259493,0.12103447803370702,213.40229885060236,0.0,8.125420014853043,0.7808332586042728,0.09900949356373344,0.04350409451334834,1.0,1,0,0,20754.989780233336,12.0,15.0,0.82,1.15,78
388639516,XAUUSD,BUY,83.40192363699238,64.68324437632663,0.791585819659598,192.34111866714966,54.63643255099754,0.5463643255099754,0.8967226252060915,0.08115438657593921,0.35508524397412616,0.004978449044829059,50.83333333333333,0.743578166311542,0.08177849729699398,0.06150724841900502,0.034888500667968184,0.02927091221582704,68.33333333333333,20.0,0.10398192616634626,0.9466288513600616,1.0942937088212257,0.9838795186844835,1.0441629313082317,0.26470237241036415,36.802419354838435,0.0,11.049452945024232,0.834018383483136,0.09892357649475794,0.08874857398297502,1.0,1,0,0,20749.939007183337,12.0,15.0,0.82,1.15,78
388639518,XAUUSD,BUY,84.27648220375634,65.42814896575607,1.1743883951525813,192.660324476639,56.75357895476603,0.5675357895476603,0.8817132409154725,0.07523278971317106,0.27614648630814187,0.004788425624904108,50.83333333333333,0.7343871722853612,0.061174319696090024,0.06001855660030678,0.004725369645848176,0.024291457064206094,67.5,20.0,0.10380964557352386,0.9758067981608005,2.099806338164542,1.7070686845190601,1.3601932199548123,0.7783084678467053,27.662739322533273,0.0,11.719644115722545,0.8427639413568203,0.09876751050068741,0.08647343476274462,1.0,1,0,0,20744.98970921667,12.0,15.0,0.82,1.15,78
388639522,XAUUSD,BUY,86.20468747439227,56.9236231167175,1.0671416243271716,193.20374916608156,60.8106194141023,0.608106194141023,0.8731193298219153,0.06468663163326091,0.3533442088091372,0.0051611511107965006,45.0,0.71320414453907,0.03850089672847821,0.023515213014346465,0.03626543209876643,0.05150003580648226,65.83333333333333,20.0,0.10351765991252905,0.987581109535472,2.0625990548516713,2.178378803056524,1.4534263784092025,1.8983531880328361,110.16201117318637,0.0,13.49746941999616,0.862045955528231,0.09850295013216193,0.0339537924513116,1.0,1,0,0,20734.588345566666,12.0,15.0,0.82,1.15,78
388639524,XAUUSD,BUY,86.20468747439227,56.374698673498266,0.7198002737084557,193.04633851136145,62.62448141840873,0.6262448141840873,0.8114147547583148,0.06011513609892181,0.4224965706447109,0.005175696051520907,42.5,0.7019817362354208,0.010571774562873405,0.019277710266735394,0.002251308900525084,0.05376947358879438,68.33333333333333,20.0,0.10360206857185707,0.9572429203729972,0.7773748678168972,1.5017422815821537,1.0973913380422406,1.2143492198762678,26.57446808510562,1.0,13.497453552622249,0.8620458856259422,0.09857943774475476,0.03626072400014997,1.0,1,0,0,20728.987727199998,12.0,15.0,0.72,1.15,78
388639527,XAUUSD,BUY,76.13823504704882,57.54361684118549,0.5093504992537738,192.8080286176928,63.589749534740164,0.6358974953474017,0.7543878270532208,0.10219828197837477,0.41810642709053736,0.005256724925585691,42.5,0.6861612531749998,-0.018706210278727955,0.022812806262190108,0.006272732064733061,0.04792331557064571,70.0,20.0,0.10373012028278539,0.9553951269820803,0.6349327540468662,1.3759705673097395,1.0643986085741013,0.39508943003207403,443.1860465113273,1.0,7.38153744771757,0.7613814616147693,0.09869546170500736,0.016493089124964385,1.0,1,0,0,20723.987448566666,12.0,15.0,0.72,1.15,78
388639531,XAUUSD,BUY,76.84987096176167,55.18944929798355,-0.019924506640506934,191.98391243056165,65.41639891499312,0.6541639891499312,0.6760609257548225,0.08849821367593218,0.21366223908919263,0.0050983929278446945,48.333333333333336,0.6480883924059625,-0.041520954944170005,0.011923425421702976,0.0019430051813453858,0.05224396082472525,75.0,20.0,0.10417539546306395,0.9516995402002502,0.3781366402051789,1.1449359288501992,0.9972250335157908,-0.589854278086255,94.19696969699058,1.0,7.639174379903906,0.7684977044661968,0.09909880793802303,-0.03229437259354888,1.0,1,0,0,20714.98916611667,12.0,15.0,0.72,1.15,78
388639535,XAUUSD,BUY,72.59862803074758,50.25883300002614,-0.48232866089147164,191.06265918757614,66.4057876197144,0.6640578761971441,0.58574081751225,0.09299090149991181,0.06693069306929349,0.005069019662017168,50.83333333333333,0.671766052047803,-0.019503854889114783,0.0058261422962304224,0.021388347411738205,0.06940131607286633,77.5,20.0,0.10467770146737547,0.9564694254651708,0.4787191426224582,1.2023888826948357,1.0274708114930182,-0.7140376372183066,250.29729729737147,1.0,6.298836867130904,0.7259852106871967,0.09955361954470544,-0.02177296190521334,0.0,1,0,0,20704.738328766667,12.0,15.0,0.72,1.15,78
388639539,XAUUSD,BUY,82.43761600393408,49.26200871033194,-0.6418177811554351,190.9397418505121,68.32414674420575,0.6832414674420575,0.8334537365189152,0.08023254679772565,0.3313131313131484,0.0050955542162820664,49.166666666666664,0.6946625510213233,-0.01716407734928086,0.009373142964594395,0.03290160852308437,0.07604493364911027,78.33333333333333,20.0,0.10474508767094765,0.9646770658759819,0.7501976089076184,1.3790808049229717,1.098546036519205,-0.6131266271772498,30.99322033898506,0.0,10.387846104075518,0.8243752577873612,0.09961461846616523,-0.027652703145133607,0.0,1,0,0,20694.48851565,12.0,15.0,0.72,1.2,78
388639541,XAUUSD,BUY,79.58698779560322,49.190939714759914,-0.834990688648972,189.98404600404697,69.12863539073413,0.6912863539073413,0.7778144610229888,0.08841139483718932,0.4179478012155972,0.004822148318176019,56.666666666666664,0.6919134167620717,-0.019456966744082874,0.008808861084953943,0.00039423293534415863,0.07674328611618972,80.0,20.0,0.10527199741589863,0.9376047441020995,-0.31008660714449504,0.5103678870497742,0.7883610330437317,-0.9789941791795177,29.393650793649847,1.0,8.797572585329553,0.7958689591783787,0.10009145618700492,-0.01758042356845584,0.0,1,0,0,20689.98885028333,12.0,15.0,0.72,1.2,78
388639544,XAUUSD,BUY,83.03620566897303,52.17542638258073,-0.7822982684106936,189.35732843232935,70.12203326775119,0.7012203326775119,0.8887356052474327,0.08236801001734195,0.09519725557462988,0.004520165250311095,59.166666666666664,0.6874916987694808,-0.010768018654546819,0.0035188401771070713,0.013520225153136238,0.06427002377333005,80.83333333333333,20.0,0.10562041704737825,0.9373469124661599,-0.30637802339759623,0.48539284717971043,0.7782070028347631,-0.8837014615273318,2535.5714285819804,1.0,10.789684191424888,0.8303612016201077,0.10040664079941275,-0.0068125168995557045,1.0,1,0,0,20684.90625,12.0,15.0,0.72,1.2,78
388639546,XAUUSD,BUY,83.03620566897301,53.998664972226116,-0.6339173291312092,188.71394783002006,71.04447415355276,0.7104447415355275,0.8280680225876764,0.07674533885761553,0.011475409836055736,0.003971966080760621,65.83333333333333,0.7041130197934815,0.018293520715507435,0.010434044754661427,0.008372608816191975,0.05648761060100134,82.5,20.0,0.10598050769418782,0.9477031498431521,0.1301209924467035,0.781592387141766,0.8855346020797032,-1.0975420578015578,72.96326530612795,1.0,10.789674594431904,0.8303611389743488,0.10073227879853201,-0.0028084834538946277,1.0,1,0,0,20679.988695066666,12.0,15.0,0.72,1.2,78
388639548,XAUUSD,BUY,84.62260293707966,56.7282260590637,-0.38020192042201995,188.22438012787575,72.01434049523326,0.7201434049523325,0.8578226125080884,0.07144888389740722,0.03518373729474991,0.00347079712775848,85.83333333333333,0.7125835285652422,-0.0006375200105808354,0.020616717364996335,0.01286704058066727,0.0443088190506146,83.33333333333334,20.0,0.10625616079283892,0.9541919126810199,0.43753569785361374,0.9454840851020709,0.949410118915083,-0.5967204983385589,118.43708609269761,0.0,12.005934309701756,0.8462251187379817,0.10098148640276743,0.030654902388731517,1.0,1,0,0,20674.921942549998,12.0,15.0,0.72,1.2,78
388639554,XAUUSD,BUY,72.62065817154733,61.73386617009022,0.376319408261903,187.58823729626204,73.95135266240348,0.7395135266240348,0.8228265697877397,0.130508423258144,0.23290598290600484,0.003188882203315919,89.16666666666667,0.7013883196094766,0.04579302612939584,0.035628749740824625,0.01055662188099573,0.019137660504429086,85.83333333333333,20.0,0.10661649306088196,0.976064629796744,1.4244631930562983,1.404014635165704,1.1603952115363747,0.882125431398155,417.0454545458338,0.0,6.304729185418372,0.7262058199624429,0.10130715563691904,0.05858576293695347,1.0,1,0,0,20659.989014983334,12.0,15.0,0.72,1.2,78
388639560,XAUUSD,BUY,42.880975424367456,59.37499157550434,0.6486576423234185,189.99194496794678,67.30088430163627,0.6730088430163628,0.697520186990734,0.2788451897419564,0.4890580399619399,0.004619743716371426,58.333333333333336,0.6654070909440613,0.008950859067365896,0.02342676059519455,0.011532377404705954,0.03210662431520181,80.0,20.0,0.10526762070557343,0.9832994418725407,1.4061793517631564,1.5894503332770895,1.394480845483381,1.2740256248356734,73.23791821562436,0.0,2.501451383058946,0.42880931505428366,0.10008749633006382,0.019369242209822255,1.0,1,0,0,20634.989209366668,12.0,15.0,0.82,1.15,78
388639566,XAUUSD,BUY,44.86950303788011,58.44806113627929,-0.001855357507482669,190.4578291161002,62.57495910352492,0.6257495910352492,0.5852353200625645,0.22271294757184393,0.18741808650069078,0.0047373865937841144,59.166666666666664,0.7147591270224073,-0.027945114163211184,0.01588423207849719,0.0022925024748632872,0.03407578480821377,80.0,20.0,0.10501012267554673,0.9690763052208823,0.5384837317645021,1.074829272736787,1.254983055765285,-0.559820937349073,271.5428571429276,1.0,2.6277443619635767,0.44869447502830034,0.09985449572010632,-0.008610830059391776,1.0,1,0,0,20619.922476633332,12.0,15.0,0.82,1.15,78
388639568,XAUUSD,BUY,27.979882313283102,56.650781452018016,-0.19202833440006284,190.7044127506645,60.103882189936215,0.6010388218993622,0.5427301305329799,0.3054190015383029,0.15414012738853253,0.004677634614101863,60.83333333333333,0.7222639495409818,-0.018336818401196,0.010225311074832991,0.004486617502964734,0.038593758234752897,80.0,20.0,0.10487434302922449,0.970500000000001,0.5629589276704311,1.0678651118883435,1.2811735406927585,-0.6392043363326901,435.20454545403913,1.0,1.7769960310373314,0.2797984932397937,0.09973161178784627,-0.03251104633905864,1.0,1,0,0,20614.755238583333,12.0,15.0,0.72,1.2,78
388639574,XAUUSD,BUY,27.97988231328311,50.18061077086995,-0.9060602618209739,190.55973936341465,53.700154809276874,0.5370015480927688,0.43487002658243484,0.2447212009167632,0.38775510204071856,0.0042349114616956965,67.5,0.7494248240097696,-0.019974298008411728,0.005568151780894416,0.0026658136063126537,0.056360278597556386,82.5,20.0,0.10495396386882222,0.9488181818181808,-0.3495516552284729,0.501383874355605,1.0499398210932114,-1.4383945945825956,166.1315789473202,1.0,1.7769945879587206,0.2797984114170818,0.09980367244467074,-0.02366711885241578,0.0,1,0,0,20599.98911733333,12.0,8.0,0.72,1.2,78
388639594,XAUUSD,BUY,54.51430659992044,63.93643578715684,1.1140740107034235,186.20416048857868,54.77158441833893,0.5477158441833894,0.8881469297107412,0.2614513816098994,0.4778717056190983,0.006807238266473422,31.666666666666664,0.7140436534163545,0.03236158045962161,0.05293464463463491,0.02740560292326332,0.01364094117626207,100.0,20.0,0.10740898563986036,0.9728060431015334,0.8286195422379894,1.7163517649356494,1.9329401861140683,0.5583344363403094,34.06653992395288,0.0,3.3969739508278907,0.5451425917965317,0.10202303955103625,0.010150149142968561,1.0,1,0,0,20524.78909011667,12.0,8.0,0.82,1.2,78
388639596,XAUUSD,BUY,62.00929330407925,68.3144486472643,1.4423716989916704,186.1567204536802,55.288563624463244,0.5528856362446324,1.0355700324925134,0.24283815184395718,0.46319018404907825,0.007657748275603472,25.833333333333336,0.7206809054407608,0.06959638626472534,0.07614331099206348,0.03142179583917176,0.011925435700574874,100.0,20.0,0.10743635766282437,0.9887814142484874,1.2748181838656525,2.168863405342473,2.241035376309421,0.6965654978052883,35.48888888889021,0.0,4.264427810050773,0.6200924479903559,0.10204775642171815,0.06354860555756023,1.0,1,0,0,20519.98692243333,12.0,8.0,0.82,1.2,78
388639598,XAUUSD,BUY,64.6381741552,70.67663305843993,1.766982436029041,186.41481184984596,55.9563929480873,0.559563929480873,1.0483985176027144,0.22518037499897,0.4719637918028602,0.008613058982157366,24.166666666666668,0.7245685875960426,0.08549062386743682,0.08617167088639906,0.01860146493123116,0.005042517762792711,98.33333333333333,20.0,0.10728761197425486,0.9903486653334481,1.6293123404848373,2.5905801707284213,2.5877069259483365,0.6942786202401912,30.825042881647047,0.0,4.65579587835588,0.6463812340206349,0.10191343206271684,0.08861956749073198,1.0,1,0,0,20514.97203138333,12.0,8.0,0.82,1.2,78
388639602,XAUUSD,BUY,50.086536845367576,70.41266264684404,1.8200050220936195,187.57067960522429,54.882322304339716,0.5488232230433971,0.9970351827380793,0.3315785672950941,0.3486725663716949,0.009677315112478983,23.333333333333332,0.7330708508338594,0.08986861487267728,0.0833054616780204,0.024816924328723167,0.0008530117838065247,90.83333333333333,20.0,0.10662647297591256,0.9853363367342445,1.2005229721845603,2.281626186647811,2.6060898209511554,0.9480379349993272,79.68200836822045,0.0,3.006925881686652,0.5008649914705297,0.10131617400063582,0.06173672785305298,1.0,1,0,0,20504.989607233332,12.0,8.0,0.82,1.2,78
388639604,XAUUSD,BUY,50.086536845367576,66.41655923334272,1.5884236004004562,188.0720596334225,54.539766200127424,0.5453976620012743,0.9233502510205088,0.3070735703670497,0.39889850511410224,0.009903717945836218,23.333333333333332,0.7391698479131265,0.04892373526661356,0.06213362596787205,0.013978107816435919,0.015260108309516593,84.16666666666667,20.0,0.10634221818478866,0.9992921293633595,1.4200308373692074,2.520816909715909,2.8781324516204374,0.8054112905459931,39.29508196721209,0.0,3.006925158005816,0.5008649613866533,0.10105927493665663,0.07513077714755377,1.0,1,0,0,20499.85568375,12.0,8.0,0.82,1.2,78
388639615,XAUUSD,BUY,44.23934073375701,59.17324380168183,-0.09715074230636755,189.10173035192886,49.32842576350616,0.4932842576350616,0.8097141231318545,0.31302273771730676,0.05798936439605037,0.006275965097742489,42.5,0.752653178403522,0.013967911835126507,0.03212369898362231,0.014300143533041843,0.022633320128987378,76.66666666666667,20.0,0.10576317817282203,0.9943957656896353,1.2221758963537943,1.863525161433305,2.6067423199923327,-0.3793908366776801,38.81120331949703,0.0,2.5867499028559657,0.4423930133066723,0.10053575555449248,-0.00576409321041957,1.0,1,0,0,20469.889529616667,12.0,8.0,0.82,1.15,78
388639623,XAUUSD,BUY,48.187951061189075,59.36113079166463,-0.6092286618793326,186.13612324503964,48.39807669636287,0.4839807669636287,0.6762139356607655,0.23642967782916852,0.01211922698984258,0.0050272134130107836,64.16666666666667,0.7488395184304102,-0.010632363217187558,0.026443102286314104,0.0008540195855137594,0.019125787826330863,100.0,20.0,0.10744824621532985,0.9835220963801908,0.8597235861601562,1.4471579325548851,2.2856224073200737,-0.7167046984659067,85.04455445542715,0.0,2.8600938840490047,0.48187898260843404,0.10205849156564824,0.015203926839468782,1.0,1,0,0,20448.987672933334,12.0,8.0,0.82,1.15,78
388639635,XAUUSD,BUY,31.177682375810807,58.43657656500716,-0.8533799293015463,184.13770038874466,37.4044187373902,0.374044187373902,0.6964831344614804,0.3654095927878494,0.09637939826620902,0.0019339887063074563,99.16666666666667,0.7448685690081711,-0.002660760171933045,0.023253242267571937,0.021120141538119707,0.013413874479727306,100.0,20.0,0.10861436825689005,0.9712714214282481,0.3958162803898119,0.9277380562490825,1.8727429529250876,-0.9116033634999519,526.0909090910269,1.0,1.9060288568751087,0.3117765301535639,0.10311091864201156,0.006353940543028463,1.0,0,1,0,20419.62119895,12.0,8.0,0.72,1.2,78
