position_id,account_id,order_id,client_id,mt5_ticket,symbol,direction,open_price,current_price,lot,sl,tp,float_profit,trail_state,open_time,snapshot_time,updated_at,status
478,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.93000,4011.35000,0.00,,2026-07-14 07:42:09.211743+00,2026-07-14 07:42:09.211743+00,2026-07-14 08:01:07.52551+00,closed
326,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.71143,4013.90750,0.00,,2026-07-14 07:39:10.100545+00,2026-07-14 07:39:10.100545+00,2026-07-14 08:01:07.52551+00,closed
327,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.71143,4013.90750,0.00,,2026-07-14 07:39:10.342959+00,2026-07-14 07:39:10.342959+00,2026-07-14 08:01:07.52551+00,closed
328,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.73143,4013.92750,0.00,,2026-07-14 07:39:10.599048+00,2026-07-14 07:39:10.599048+00,2026-07-14 08:01:07.52551+00,closed
329,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.66143,4013.85750,0.00,,2026-07-14 07:39:10.847311+00,2026-07-14 07:39:10.847311+00,2026-07-14 08:01:07.52551+00,closed
330,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.70143,4013.89750,0.00,,2026-07-14 07:39:11.087655+00,2026-07-14 07:39:11.087655+00,2026-07-14 08:01:07.52551+00,closed
331,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.68143,4013.87750,0.00,,2026-07-14 07:39:11.323939+00,2026-07-14 07:39:11.323939+00,2026-07-14 08:01:07.52551+00,closed
332,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.66143,4013.85750,0.00,,2026-07-14 07:39:11.575818+00,2026-07-14 07:39:11.575818+00,2026-07-14 08:01:07.52551+00,closed
479,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.93000,4011.35000,0.00,,2026-07-14 07:42:09.449596+00,2026-07-14 07:42:09.449596+00,2026-07-14 08:01:07.52551+00,closed
480,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.87000,4011.29000,0.00,,2026-07-14 07:42:09.694867+00,2026-07-14 07:42:09.694867+00,2026-07-14 08:01:07.52551+00,closed
345,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.66143,4013.85750,0.00,,2026-07-14 07:39:16.945263+00,2026-07-14 07:39:16.945263+00,2026-07-14 08:01:07.52551+00,closed
346,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.66143,4013.85750,0.00,,2026-07-14 07:39:17.200194+00,2026-07-14 07:39:17.200194+00,2026-07-14 08:01:07.52551+00,closed
347,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.70143,4013.89750,0.00,,2026-07-14 07:39:17.45062+00,2026-07-14 07:39:17.45062+00,2026-07-14 08:01:07.52551+00,closed
348,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.73143,4013.92750,0.00,,2026-07-14 07:39:17.708868+00,2026-07-14 07:39:17.708868+00,2026-07-14 08:01:07.52551+00,closed
349,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.76143,4013.95750,0.00,,2026-07-14 07:39:17.949144+00,2026-07-14 07:39:17.949144+00,2026-07-14 08:01:07.52551+00,closed
350,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.77143,4013.96750,0.00,,2026-07-14 07:39:18.197706+00,2026-07-14 07:39:18.197706+00,2026-07-14 08:01:07.52551+00,closed
351,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.75143,4013.94750,0.00,,2026-07-14 07:39:18.526286+00,2026-07-14 07:39:18.526286+00,2026-07-14 08:01:07.52551+00,closed
352,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.69143,4013.88750,0.00,,2026-07-14 07:39:18.764743+00,2026-07-14 07:39:18.764743+00,2026-07-14 08:01:07.52551+00,closed
364,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.15000,4014.67000,0.00,,2026-07-14 07:39:20.248506+00,2026-07-14 07:39:20.248506+00,2026-07-14 08:01:07.52551+00,closed
365,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.15000,4014.67000,0.00,,2026-07-14 07:39:20.507844+00,2026-07-14 07:39:20.507844+00,2026-07-14 08:01:07.52551+00,closed
366,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.14000,4014.66000,0.00,,2026-07-14 07:39:20.754935+00,2026-07-14 07:39:20.754935+00,2026-07-14 08:01:07.52551+00,closed
169,6,,,,XAUUSD,NO_TRADE,4031.99000,4031.99000,0.01,4038.57286,4020.49750,0.00,,2026-07-14 06:09:21.489065+00,2026-07-14 06:09:21.489065+00,2026-07-14 08:01:07.52551+00,closed
367,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.16000,4014.68000,0.00,,2026-07-14 07:39:21.060275+00,2026-07-14 07:39:21.060275+00,2026-07-14 08:01:07.52551+00,closed
167,6,,,,XAUUSD,BUY,4030.16000,4030.16000,0.01,4024.16143,4042.39000,0.00,,2026-07-14 06:04:23.463117+00,2026-07-14 06:04:23.463117+00,2026-07-14 08:01:07.52551+00,closed
368,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.17000,4014.69000,0.00,,2026-07-14 07:39:21.299347+00,2026-07-14 07:39:21.299347+00,2026-07-14 08:01:07.52551+00,closed
369,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.18000,4014.70000,0.00,,2026-07-14 07:39:21.552543+00,2026-07-14 07:39:21.552543+00,2026-07-14 08:01:07.52551+00,closed
370,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.18000,4014.70000,0.00,,2026-07-14 07:39:21.795404+00,2026-07-14 07:39:21.795404+00,2026-07-14 08:01:07.52551+00,closed
371,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.19000,4014.71000,0.00,,2026-07-14 07:39:22.04474+00,2026-07-14 07:39:22.04474+00,2026-07-14 08:01:07.52551+00,closed
372,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.18000,4014.70000,0.00,,2026-07-14 07:39:22.286765+00,2026-07-14 07:39:22.286765+00,2026-07-14 08:01:07.52551+00,closed
373,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.12857,4014.62500,0.00,,2026-07-14 07:39:23.05679+00,2026-07-14 07:39:23.05679+00,2026-07-14 08:01:07.52551+00,closed
374,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.10857,4014.60500,0.00,,2026-07-14 07:39:23.302079+00,2026-07-14 07:39:23.302079+00,2026-07-14 08:01:07.52551+00,closed
375,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4033.00857,4014.50500,0.00,,2026-07-14 07:39:23.546766+00,2026-07-14 07:39:23.546766+00,2026-07-14 08:01:07.52551+00,closed
376,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4032.91857,4014.41500,0.00,,2026-07-14 07:39:23.818533+00,2026-07-14 07:39:23.818533+00,2026-07-14 08:01:07.52551+00,closed
185,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.88143,4016.07750,0.00,,2026-07-14 07:38:41.328004+00,2026-07-14 07:38:41.328004+00,2026-07-14 08:01:07.52551+00,closed
186,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.41143,4015.60750,0.00,,2026-07-14 07:38:41.566058+00,2026-07-14 07:38:41.566058+00,2026-07-14 08:01:07.52551+00,closed
187,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.47143,4015.66750,0.00,,2026-07-14 07:38:41.80667+00,2026-07-14 07:38:41.80667+00,2026-07-14 08:01:07.52551+00,closed
188,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.57143,4015.76750,0.00,,2026-07-14 07:38:42.045866+00,2026-07-14 07:38:42.045866+00,2026-07-14 08:01:07.52551+00,closed
189,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.50143,4015.69750,0.00,,2026-07-14 07:38:42.298315+00,2026-07-14 07:38:42.298315+00,2026-07-14 08:01:07.52551+00,closed
190,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.49143,4015.68750,0.00,,2026-07-14 07:38:42.540474+00,2026-07-14 07:38:42.540474+00,2026-07-14 08:01:07.52551+00,closed
191,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.49143,4015.68750,0.00,,2026-07-14 07:38:42.780842+00,2026-07-14 07:38:42.780842+00,2026-07-14 08:01:07.52551+00,closed
192,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.46143,4015.65750,0.00,,2026-07-14 07:38:43.029254+00,2026-07-14 07:38:43.029254+00,2026-07-14 08:01:07.52551+00,closed
193,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.31143,4015.50750,0.00,,2026-07-14 07:38:43.811488+00,2026-07-14 07:38:43.811488+00,2026-07-14 08:01:07.52551+00,closed
194,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.35143,4015.54750,0.00,,2026-07-14 07:38:44.047443+00,2026-07-14 07:38:44.047443+00,2026-07-14 08:01:07.52551+00,closed
195,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.27143,4015.46750,0.00,,2026-07-14 07:38:44.290917+00,2026-07-14 07:38:44.290917+00,2026-07-14 08:01:07.52551+00,closed
196,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.29143,4015.48750,0.00,,2026-07-14 07:38:44.528933+00,2026-07-14 07:38:44.528933+00,2026-07-14 08:01:07.52551+00,closed
197,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4035.30143,4015.49750,0.00,,2026-07-14 07:38:44.819243+00,2026-07-14 07:38:44.819243+00,2026-07-14 08:01:07.52551+00,closed
198,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.93143,4015.12750,0.00,,2026-07-14 07:38:45.063177+00,2026-07-14 07:38:45.063177+00,2026-07-14 08:01:07.52551+00,closed
199,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.70143,4014.89750,0.00,,2026-07-14 07:38:45.306356+00,2026-07-14 07:38:45.306356+00,2026-07-14 08:01:07.52551+00,closed
200,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.70143,4014.89750,0.00,,2026-07-14 07:38:45.554343+00,2026-07-14 07:38:45.554343+00,2026-07-14 08:01:07.52551+00,closed
201,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.70143,4014.89750,0.00,,2026-07-14 07:38:45.791753+00,2026-07-14 07:38:45.791753+00,2026-07-14 08:01:07.52551+00,closed
202,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4034.65143,4014.84750,0.00,,2026-07-14 07:38:46.034652+00,2026-07-14 07:38:46.034652+00,2026-07-14 08:01:07.52551+00,closed
622,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.88000,4011.30000,0.00,,2026-07-14 07:42:31.888461+00,2026-07-14 07:42:31.888461+00,2026-07-14 08:01:07.52551+00,closed
623,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.93000,4011.35000,0.00,,2026-07-14 07:42:32.676194+00,2026-07-14 07:42:32.676194+00,2026-07-14 08:01:07.52551+00,closed
481,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.88000,4011.30000,0.00,,2026-07-14 07:42:09.927072+00,2026-07-14 07:42:09.927072+00,2026-07-14 08:01:07.52551+00,closed
482,6,,,,XAUUSD,NO_TRADE,4024.88000,4024.88000,0.01,4030.88000,4011.30000,0.00,,2026-07-14 07:42:10.17465+00,2026-07-14 07:42:10.17465+00,2026-07-14 08:01:07.52551+00,closed
