position_id,account_id,order_id,client_id,mt5_ticket,symbol,direction,open_price,current_price,lot,sl,tp,float_profit,trail_state,open_time,snapshot_time,updated_at,status
154,1,,,352866297,XAUUSD,SELL,4005.15000,4005.04000,0.01,4005.15000,3996.80000,0.11,"{""sl_history"": [{""sl"": 4009.91, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:19:32Z"", ""reason"": ""breakeven""}, {""sl"": 4008.87, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:24:23Z"", ""reason"": ""breakeven""}, {""sl"": 4005.15, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:30:17Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-13T22:35:14Z""}",2026-07-14 01:20:07+00,2026-07-13 22:35:14.419381+00,2026-07-14 05:54:05.095061+00,closed
150,1,,,352561972,XAUUSD,SELL,4016.71000,3994.82000,0.01,4029.41000,3994.40000,21.89,"{""sl_history"": [{""sl"": 4029.41, ""tier"": ""tier1"", ""time"": ""2026-07-13T15:29:26Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-13T16:32:47Z""}",2026-07-13 18:30:03+00,2026-07-13 16:32:47.65547+00,2026-07-14 05:54:05.095061+00,closed
152,1,,,352864580,XAUUSD,BUY,4004.46000,4004.91000,0.01,4004.46000,4013.47000,0.45,"{""sl_history"": [{""sl"": 3999.34, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:14:25Z"", ""reason"": ""breakeven""}, {""sl"": 4000.39, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:18:12Z"", ""reason"": ""breakeven""}, {""sl"": 4004.46, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:18:29Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-13T22:20:42Z""}",2026-07-14 01:15:05+00,2026-07-13 22:20:42.22645+00,2026-07-14 05:54:05.095061+00,closed
146,1,,,352314532,XAUUSD,BUY,4050.79000,4041.06000,0.01,4040.06000,4069.37000,-9.73,"{""sl_history"": [{""sl"": 4040.06, ""tier"": ""tier1"", ""time"": ""2026-07-13T13:54:28Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-13T13:59:56Z""}",2026-07-13 16:55:05+00,2026-07-13 13:59:56.697603+00,2026-07-14 05:54:05.095061+00,closed
156,1,,,352868786,XAUUSD,BUY,4004.73000,4000.84000,0.01,4000.42000,4012.27000,-3.89,"{""sl_history"": [{""sl"": 4000.42, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:29:26Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-13T23:00:48Z""}",2026-07-14 01:30:03+00,2026-07-13 23:00:48.808298+00,2026-07-14 05:54:05.095061+00,closed
158,1,,,352874697,XAUUSD,BUY,4003.90000,4000.84000,0.02,4000.54000,4011.11000,-6.12,"{""sl_history"": [{""sl"": 3999.78, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:44:30Z"", ""reason"": ""breakeven""}, {""sl"": 4000.54, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:47:12Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-13T23:00:48Z""}",2026-07-14 01:45:10+00,2026-07-13 23:00:48.811832+00,2026-07-14 05:54:05.095061+00,closed
160,1,,,353046646,XAUUSD,SELL,3995.71000,4007.69000,0.01,4009.10000,3972.36000,-11.98,"{""sl_history"": [{""sl"": 4009.1, ""tier"": ""tier1"", ""time"": ""2026-07-14T01:14:28Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T01:57:33Z""}",2026-07-14 04:15:06+00,2026-07-14 01:57:33.087326+00,2026-07-14 05:54:05.095061+00,closed
162,1,,,353077462,XAUUSD,SELL,3996.58000,4007.69000,0.01,4009.05000,3974.85000,-11.11,"{""sl_history"": [{""sl"": 4009.05, ""tier"": ""tier1"", ""time"": ""2026-07-14T01:39:30Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T01:57:33Z""}",2026-07-14 04:40:11+00,2026-07-14 01:57:33.098142+00,2026-07-14 05:54:05.095061+00,closed
313,1,,,353379918,XAUUSD,SELL,4026.58000,4025.49000,0.01,4026.24000,4014.33000,1.09,"{""sl_history"": [{""sl"": 4034.13, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:39:08Z"", ""reason"": ""breakeven""}, {""sl"": 4026.58, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:41:11Z"", ""reason"": ""breakeven""}, {""sl"": 4026.24, ""tier"": ""tier2"", ""time"": ""2026-07-14T07:41:32Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier2"", ""last_sl_move_time"": ""2026-07-14T07:41:32Z""}",2026-07-14 10:39:45+00,2026-07-14 07:41:32.541152+00,2026-07-14 08:01:07.52551+00,closed
314,1,,,353379956,XAUUSD,SELL,4026.68000,4025.49000,0.01,4026.24000,4013.98000,1.19,"{""sl_history"": [{""sl"": 4033.78, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:39:08Z"", ""reason"": ""breakeven""}, {""sl"": 4026.68, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:41:11Z"", ""reason"": ""breakeven""}, {""sl"": 4026.24, ""tier"": ""tier2"", ""time"": ""2026-07-14T07:41:32Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier2"", ""last_sl_move_time"": ""2026-07-14T07:41:32Z""}",2026-07-14 10:39:45+00,2026-07-14 07:41:32.544917+00,2026-07-14 08:01:07.52551+00,closed
315,1,,,353379991,XAUUSD,SELL,4026.67000,4025.49000,0.01,4026.23000,4014.08000,1.18,"{""sl_history"": [{""sl"": 4033.88, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:39:08Z"", ""reason"": ""breakeven""}, {""sl"": 4026.67, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:41:11Z"", ""reason"": ""breakeven""}, {""sl"": 4026.23, ""tier"": ""tier2"", ""time"": ""2026-07-14T07:41:32Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier2"", ""last_sl_move_time"": ""2026-07-14T07:41:32Z""}",2026-07-14 10:39:46+00,2026-07-14 07:41:32.548732+00,2026-07-14 08:01:07.52551+00,closed
844,1,,,353851395,XAUUSD,BUY,4083.87000,4087.18000,0.01,4086.62000,4114.05000,3.31,"{""sl_history"": [{""sl"": 4062.02, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:42Z"", ""reason"": ""breakeven""}, {""sl"": 4062.79, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:47Z"", ""reason"": ""breakeven""}, {""sl"": 4062.8, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:53Z"", ""reason"": ""breakeven""}, {""sl"": 4063.38, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:58Z"", ""reason"": ""breakeven""}, {""sl"": 4064.19, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:05:03Z"", ""reason"": ""breakeven""}, {""sl"": 4063.7, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:05:25Z"", ""reason"": ""breakeven""}, {""sl"": 4086.31, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:03:58Z"", ""reason"": ""lock_profit""}, {""sl"": 4086.32, ""tier"": ""tier3"", ""time"": ""2026-07-14T15:05:41Z"", ""reason"": ""trail""}, {""sl"": 4086.35, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:05:48Z"", ""reason"": ""lock_profit""}, {""sl"": 4086.38, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:05:54Z"", ""reason"": ""lock_profit""}, {""sl"": 4086.4, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:06:20Z"", ""reason"": ""lock_profit""}, {""sl"": 4086.41, ""tier"": ""tier3"", ""time"": ""2026-07-14T15:06:39Z"", ""reason"": ""trail""}, {""sl"": 4086.43, ""tier"": ""tier3"", ""time"": ""2026-07-14T15:06:46Z"", ""reason"": ""trail""}, {""sl"": 4086.44, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:06:52Z"", ""reason"": ""lock_profit""}, {""sl"": 4086.45, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:06:59Z"", ""reason"": ""lock_profit""}, {""sl"": 4086.46, ""tier"": ""tier3"", ""time"": ""2026-07-14T15:07:41Z"", ""reason"": ""trail""}, {""sl"": 4086.47, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:07:47Z"", ""reason"": ""lock_profit""}, {""sl"": 4086.49, ""tier"": ""tier3"", ""time"": ""2026-07-14T15:07:52Z"", ""reason"": ""trail""}, {""sl"": 4086.52, ""tier"": ""tier3"", ""time"": ""2026-07-14T15:07:59Z"", ""reason"": ""trail""}, {""sl"": 4086.62, ""tier"": ""tier3"", ""time"": ""2026-07-14T15:08:05Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T15:17:49Z""}",2026-07-14 16:50:05+00,2026-07-14 15:17:49.95309+00,2026-07-14 16:39:54.819067+00,closed
180,1,,,353349887,XAUUSD,SELL,4025.87000,4028.12000,0.01,4028.20000,4015.01000,-2.25,"{""sl_history"": [{""sl"": 4032.05, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:04:26Z"", ""reason"": ""breakeven""}, {""sl"": 4028.37, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:06:46Z"", ""reason"": ""breakeven""}, {""sl"": 4028.2, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:06:52Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T07:07:30Z""}",2026-07-14 10:05:06+00,2026-07-14 07:07:30.293107+00,2026-07-14 08:01:07.52551+00,closed
840,1,,,353808477,XAUUSD,BUY,4084.27000,4088.03000,0.01,4086.71000,4133.69000,3.76,"{""sl_history"": [{""sl"": 4056.61, ""tier"": ""tier1"", ""time"": ""2026-07-14T13:29:25Z"", ""reason"": ""breakeven""}, {""sl"": 4065.33, ""tier"": ""tier1"", ""time"": ""2026-07-14T13:39:19Z"", ""reason"": ""breakeven""}, {""sl"": 4066.22, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:01:21Z"", ""reason"": ""breakeven""}, {""sl"": 4062.34, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:03:55Z"", ""reason"": ""breakeven""}, {""sl"": 4062.44, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:00Z"", ""reason"": ""breakeven""}, {""sl"": 4062.43, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:05Z"", ""reason"": ""breakeven""}, {""sl"": 4061.93, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:11Z"", ""reason"": ""breakeven""}, {""sl"": 4061.77, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:16Z"", ""reason"": ""breakeven""}, {""sl"": 4062.74, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:21Z"", ""reason"": ""breakeven""}, {""sl"": 4061.95, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:27Z"", ""reason"": ""breakeven""}, {""sl"": 4061.54, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:32Z"", ""reason"": ""breakeven""}, {""sl"": 4061.55, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:37Z"", ""reason"": ""breakeven""}, {""sl"": 4061.92, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:42Z"", ""reason"": ""breakeven""}, {""sl"": 4063.16, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:47Z"", ""reason"": ""breakeven""}, {""sl"": 4062.86, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:53Z"", ""reason"": ""breakeven""}, {""sl"": 4063.25, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:58Z"", ""reason"": ""breakeven""}, {""sl"": 4064.15, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:05:03Z"", ""reason"": ""breakeven""}, {""sl"": 4063.63, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:05:25Z"", ""reason"": ""breakeven""}, {""sl"": 4086.71, ""tier"": ""tier2"", ""time"": ""2026-07-14T15:03:58Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T15:04:32Z""}",2026-07-14 16:30:05+00,2026-07-14 15:04:32.085644+00,2026-07-14 16:39:54.819067+00,closed
148,1,,,352551257,XAUUSD,SELL,4018.39000,3998.76000,0.01,3998.93000,3986.14000,19.63,"{""sl_history"": [{""sl"": 4036.76, ""tier"": ""tier1"", ""time"": ""2026-07-13T15:19:32Z"", ""reason"": ""breakeven""}, {""sl"": 4018.39, ""tier"": ""tier1"", ""time"": ""2026-07-13T22:09:12Z"", ""reason"": ""breakeven""}, {""sl"": 4015.46, ""tier"": ""tier3"", ""time"": ""2026-07-13T22:09:19Z"", ""reason"": ""trail""}, {""sl"": 4007.77, ""tier"": ""tier3"", ""time"": ""2026-07-13T22:09:25Z"", ""reason"": ""trail""}, {""sl"": 4006.87, ""tier"": ""tier3"", ""time"": ""2026-07-13T22:51:32Z"", ""reason"": ""trail""}, {""sl"": 4006.0, ""tier"": ""tier3"", ""time"": ""2026-07-13T22:56:42Z"", ""reason"": ""trail""}, {""sl"": 4005.06, ""tier"": ""tier3"", ""time"": ""2026-07-13T22:59:26Z"", ""reason"": ""trail""}, {""sl"": 4004.21, ""tier"": ""tier3"", ""time"": ""2026-07-13T23:12:42Z"", ""reason"": ""trail""}, {""sl"": 4003.44, ""tier"": ""tier3"", ""time"": ""2026-07-13T23:15:07Z"", ""reason"": ""trail""}, {""sl"": 4002.6, ""tier"": ""tier3"", ""time"": ""2026-07-13T23:19:26Z"", ""reason"": ""trail""}, {""sl"": 4001.84, ""tier"": ""tier3"", ""time"": ""2026-07-13T23:20:04Z"", ""reason"": ""trail""}, {""sl"": 4000.89, ""tier"": ""tier3"", ""time"": ""2026-07-13T23:29:33Z"", ""reason"": ""trail""}, {""sl"": 4000.05, ""tier"": ""tier3"", ""time"": ""2026-07-13T23:30:05Z"", ""reason"": ""trail""}, {""sl"": 3998.93, ""tier"": ""tier3"", ""time"": ""2026-07-13T23:33:00Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-13T23:48:23Z""}",2026-07-13 18:20:09+00,2026-07-13 23:48:23.584052+00,2026-07-14 05:54:05.095061+00,closed
164,1,,,353083479,XAUUSD,SELL,4003.36000,4003.22000,0.01,4003.36000,3981.18000,0.14,"{""sl_history"": [{""sl"": 4016.08, ""tier"": ""tier1"", ""time"": ""2026-07-14T01:44:25Z"", ""reason"": ""breakeven""}, {""sl"": 4013.35, ""tier"": ""tier1"", ""time"": ""2026-07-14T01:45:22Z"", ""reason"": ""breakeven""}, {""sl"": 4003.36, ""tier"": ""tier1"", ""time"": ""2026-07-14T01:45:47Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T01:51:14Z""}",2026-07-14 04:45:06+00,2026-07-14 01:51:14.064401+00,2026-07-14 05:54:05.095061+00,closed
846,1,,,353865046,XAUUSD,BUY,4076.17000,4077.58000,0.01,4077.41000,4103.82000,1.41,"{""sl_history"": [{""sl"": 4064.23, ""tier"": ""tier1"", ""time"": ""2026-07-14T13:59:27Z"", ""reason"": ""breakeven""}, {""sl"": 4066.21, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:01:21Z"", ""reason"": ""breakeven""}, {""sl"": 4062.19, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:03:55Z"", ""reason"": ""breakeven""}, {""sl"": 4062.33, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:00Z"", ""reason"": ""breakeven""}, {""sl"": 4062.5, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:06Z"", ""reason"": ""breakeven""}, {""sl"": 4061.84, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:11Z"", ""reason"": ""breakeven""}, {""sl"": 4061.54, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:16Z"", ""reason"": ""breakeven""}, {""sl"": 4062.26, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:21Z"", ""reason"": ""breakeven""}, {""sl"": 4061.88, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:27Z"", ""reason"": ""breakeven""}, {""sl"": 4061.74, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:32Z"", ""reason"": ""breakeven""}, {""sl"": 4061.54, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:37Z"", ""reason"": ""breakeven""}, {""sl"": 4061.98, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:42Z"", ""reason"": ""breakeven""}, {""sl"": 4062.64, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:47Z"", ""reason"": ""breakeven""}, {""sl"": 4062.76, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:53Z"", ""reason"": ""breakeven""}, {""sl"": 4063.42, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:04:58Z"", ""reason"": ""breakeven""}, {""sl"": 4064.2, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:05:03Z"", ""reason"": ""breakeven""}, {""sl"": 4077.41, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:07:12Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier2"", ""last_sl_move_time"": ""2026-07-14T14:10:20Z""}",2026-07-14 17:00:10+00,2026-07-14 14:10:20.853818+00,2026-07-14 16:39:54.819067+00,closed
790,1,,,353536034,XAUUSD,SELL,4020.92000,4019.62000,0.01,4019.71000,4010.00000,1.30,"{""sl_history"": [{""sl"": 4027.37, ""tier"": ""tier1"", ""time"": ""2026-07-14T10:49:27Z"", ""reason"": ""breakeven""}, {""sl"": 4025.96, ""tier"": ""tier1"", ""time"": ""2026-07-14T10:54:28Z"", ""reason"": ""breakeven""}, {""sl"": 4020.92, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:06:46Z"", ""reason"": ""breakeven""}, {""sl"": 4020.18, ""tier"": ""tier2"", ""time"": ""2026-07-14T11:06:52Z"", ""reason"": ""lock_profit""}, {""sl"": 4020.11, ""tier"": ""tier2"", ""time"": ""2026-07-14T11:06:57Z"", ""reason"": ""lock_profit""}, {""sl"": 4019.71, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:07:08Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T11:07:25Z""}",2026-07-14 13:50:10+00,2026-07-14 11:07:25.440039+00,2026-07-14 16:39:54.819067+00,closed
850,1,,,353904940,XAUUSD,BUY,4074.32000,4077.15000,0.01,4076.87000,4101.35000,2.83,"{""sl_history"": [{""sl"": 4062.59, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:19:28Z"", ""reason"": ""breakeven""}, {""sl"": 4075.53, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:21:33Z"", ""reason"": ""lock_profit""}, {""sl"": 4075.54, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:21:39Z"", ""reason"": ""lock_profit""}, {""sl"": 4076.78, ""tier"": ""tier3"", ""time"": ""2026-07-14T14:21:44Z"", ""reason"": ""trail""}, {""sl"": 4076.83, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:21:50Z"", ""reason"": ""lock_profit""}, {""sl"": 4076.84, ""tier"": ""tier3"", ""time"": ""2026-07-14T14:22:02Z"", ""reason"": ""trail""}, {""sl"": 4076.85, ""tier"": ""tier3"", ""time"": ""2026-07-14T14:22:08Z"", ""reason"": ""trail""}, {""sl"": 4076.87, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:22:19Z"", ""reason"": ""lock_profit""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T14:24:49Z""}",2026-07-14 17:20:11+00,2026-07-14 14:24:49.846566+00,2026-07-14 16:39:54.819067+00,closed
794,1,,,353541630,XAUUSD,SELL,4022.35000,4020.07000,0.01,4020.94000,4012.53000,2.28,"{""sl_history"": [{""sl"": 4027.94, ""tier"": ""tier1"", ""time"": ""2026-07-14T10:59:24Z"", ""reason"": ""breakeven""}, {""sl"": 4022.35, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:00:07Z"", ""reason"": ""breakeven""}, {""sl"": 4021.25, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:00:14Z"", ""reason"": ""trail""}, {""sl"": 4020.94, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:00:33Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T11:00:39Z""}",2026-07-14 14:00:03+00,2026-07-14 11:00:39.534563+00,2026-07-14 16:39:54.819067+00,closed
283,1,,,353379780,XAUUSD,SELL,4027.36000,4025.49000,0.01,4026.09000,4014.79000,1.87,"{""sl_history"": [{""sl"": 4034.59, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:39:01Z"", ""reason"": ""breakeven""}, {""sl"": 4027.36, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:40:42Z"", ""reason"": ""breakeven""}, {""sl"": 4026.21, ""tier"": ""tier3"", ""time"": ""2026-07-14T07:41:11Z"", ""reason"": ""trail""}, {""sl"": 4026.09, ""tier"": ""tier3"", ""time"": ""2026-07-14T07:41:32Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T07:41:32Z""}",2026-07-14 10:39:37+00,2026-07-14 07:41:32.469163+00,2026-07-14 08:01:07.52551+00,closed
796,1,,,353545583,XAUUSD,SELL,4021.13000,4019.62000,0.01,4019.79000,4011.19000,1.51,"{""sl_history"": [{""sl"": 4026.86, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:04:26Z"", ""reason"": ""breakeven""}, {""sl"": 4021.13, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:06:46Z"", ""reason"": ""breakeven""}, {""sl"": 4020.18, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:06:52Z"", ""reason"": ""trail""}, {""sl"": 4020.09, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:06:57Z"", ""reason"": ""trail""}, {""sl"": 4019.8, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:07:08Z"", ""reason"": ""trail""}, {""sl"": 4019.79, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:07:14Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T11:07:25Z""}",2026-07-14 14:05:09+00,2026-07-14 11:07:25.454525+00,2026-07-14 16:39:54.819067+00,closed
852,1,,,353949701,XAUUSD,BUY,4080.45000,4083.60000,0.01,4082.84000,0.00000,3.15,"{""sl_history"": [{""sl"": 4068.02, ""tier"": ""tier1"", ""time"": ""2026-07-14T14:39:25Z"", ""reason"": ""breakeven""}, {""sl"": 4081.61, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:56:55Z"", ""reason"": ""lock_profit""}, {""sl"": 4081.62, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:57:07Z"", ""reason"": ""lock_profit""}, {""sl"": 4082.8, ""tier"": ""tier3"", ""time"": ""2026-07-14T14:57:31Z"", ""reason"": ""trail""}, {""sl"": 4082.81, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:57:37Z"", ""reason"": ""lock_profit""}, {""sl"": 4082.82, ""tier"": ""tier2"", ""time"": ""2026-07-14T14:57:44Z"", ""reason"": ""lock_profit""}, {""sl"": 4082.84, ""tier"": ""tier3"", ""time"": ""2026-07-14T14:57:50Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T14:59:32Z""}",2026-07-14 17:40:06+00,2026-07-14 14:59:32.169362+00,2026-07-14 16:39:54.819067+00,closed
800,1,,,353557798,XAUUSD,SELL,4022.30000,4028.66000,0.01,4029.23000,4010.17000,-6.36,"{""sl_history"": [{""sl"": 4029.23, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:14:28Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T11:34:28Z""}",2026-07-14 14:15:09+00,2026-07-14 11:34:28.295426+00,2026-07-14 16:39:54.819067+00,closed
792,1,,,353538335,XAUUSD,SELL,4020.20000,4016.33000,0.01,4016.81000,4010.45000,3.87,"{""sl_history"": [{""sl"": 4025.77, ""tier"": ""tier1"", ""time"": ""2026-07-14T10:54:22Z"", ""reason"": ""breakeven""}, {""sl"": 4020.2, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:07:38Z"", ""reason"": ""breakeven""}, {""sl"": 4019.27, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:07:44Z"", ""reason"": ""trail""}, {""sl"": 4019.25, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:07:57Z"", ""reason"": ""trail""}, {""sl"": 4018.37, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:08:04Z"", ""reason"": ""trail""}, {""sl"": 4017.9, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:08:10Z"", ""reason"": ""trail""}, {""sl"": 4017.13, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:08:21Z"", ""reason"": ""trail""}, {""sl"": 4016.81, ""tier"": ""tier3"", ""time"": ""2026-07-14T11:08:53Z"", ""reason"": ""trail""}], ""current_tier"": ""tier3"", ""last_sl_move_time"": ""2026-07-14T11:09:06Z""}",2026-07-14 13:55:05+00,2026-07-14 11:09:06.206984+00,2026-07-14 16:39:54.819067+00,closed
802,1,,,353561120,XAUUSD,SELL,4022.83000,4028.99000,0.01,4029.59000,4010.76000,-6.16,"{""sl_history"": [{""sl"": 4029.59, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:19:25Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T11:34:53Z""}",2026-07-14 14:20:05+00,2026-07-14 11:34:53.595474+00,2026-07-14 16:39:54.819067+00,closed
798,1,,,353551547,XAUUSD,SELL,4017.05000,4021.98000,0.01,4023.23000,4006.35000,-4.93,"{""sl_history"": [{""sl"": 4023.23, ""tier"": ""tier1"", ""time"": ""2026-07-14T11:09:25Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T11:13:51Z""}",2026-07-14 14:10:05+00,2026-07-14 11:13:51.078495+00,2026-07-14 16:39:54.819067+00,closed
359,1,,,353380267,XAUUSD,SELL,4026.57000,4025.49000,0.01,4026.57000,4013.96000,1.08,"{""sl_history"": [{""sl"": 4033.76, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:39:19Z"", ""reason"": ""breakeven""}, {""sl"": 4026.57, ""tier"": ""tier1"", ""time"": ""2026-07-14T07:41:11Z"", ""reason"": ""breakeven""}], ""current_tier"": ""tier1"", ""last_sl_move_time"": ""2026-07-14T07:41:32Z""}",2026-07-14 10:40:01+00,2026-07-14 07:41:32.642082+00,2026-07-14 08:01:07.52551+00,closed
